date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:44:37	304553/304553	---M-Z	200	added ('OK')	text/html	etag:%224a5a9-5fdfe8b2b6bea-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/index.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/index.html	(from )
20:44:38	278/278	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Sep%202023%2013:44:37%20GMT	https://themesdesign.in/robots.txt		(from )
20:44:38	16958/16958	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%22423e-5fd742b87a869%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/favicon.ico	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/favicon.ico	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:39	7667/7667	---M-Z	200	added ('OK')	text/css	etag:%221df3-5fd742b87f689-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/libs/choices.js/public/assets/styles/choices.min.css	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/libs/choices.js/public/assets/styles/choices.min.css	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:39	16469/16469	---M-Z	200	added ('OK')	text/css	etag:%224055-5fd742b882569-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/libs/swiper/swiper-bundle.min.css	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/libs/swiper/swiper-bundle.min.css	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:39	742160/742160	---MCZ	200	added ('OK')	text/css	etag:%22b5310-5fdfe8b2b1dca-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/css/icons.css	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/css/icons.css	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:40	250804/250804	---M-Z	200	added ('OK')	text/css	etag:%223d3b4-5fdfe8b2b2d6a-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/assets/css/tailwind.css	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/css/tailwind.css	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:40	11347/11347	---M-Z	200	added ('OK')	text/html	etag:%222c53-5fdfe8b2b7b8a-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/sign-in.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/sign-in.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:40	1242/1242	---M--	200	added ('OK')	image/jpeg	etag:%224da-5fd742b87b809%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/flags/us.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/flags/us.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:40	1039/1039	---M--	200	added ('OK')	image/jpeg	etag:%2240f-5fd742b87b809%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/flags/spain.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/flags/spain.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:40	663/663	---M--	200	added ('OK')	image/jpeg	etag:%22297-5fd742b87a869%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/flags/germany.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/flags/germany.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:41	637/637	---M--	200	added ('OK')	image/jpeg	etag:%2227d-5fd742b87a869%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/flags/italy.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/flags/italy.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:41	3826/3826	---M--	200	added ('OK')	image/png	etag:%22ef2-5fd742b87d749%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/logo-dark.png	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/logo-dark.png	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:41	3762/3762	---M--	200	added ('OK')	image/png	etag:%22eb2-5fd742b87d749%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/logo-light.png	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/logo-light.png	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:41	29912/29912	---M--	200	added ('OK')	image/jpeg	etag:%2274d8-5fd742b87d749%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-01.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-01.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:42	4109/4109	---M--	200	added ('OK')	image/png	etag:%22100d-5fd742b87a869%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-04.png	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-04.png	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:42	18268/18268	---M--	200	added ('OK')	image/jpeg	etag:%22475c-5fd742b87d749%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-02.jpg	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/user/img-02.jpg	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:42	6966/6966	---M--	200	added ('OK')	image/png	etag:%221b36-5fd742b87a869%22	https://themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-01.png	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/assets/images/featured-job/img-01.png	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:42	108347/108347	---M-Z	200	added ('OK')	text/html	etag:%221a73b-5fdfe8b2b7b8a-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/manage-jobs.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/manage-jobs.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:43	108351/108351	---M-Z	200	added ('OK')	text/html	etag:%221a73f-5fdfe8b2b3d0a-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/bookmark-jobs.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/bookmark-jobs.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:43	123403/123403	---M-Z	200	added ('OK')	text/html	etag:%221e20b-5fdfe8b2b7b8a-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/profile.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/profile.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:43	8881/8881	---M-Z	200	added ('OK')	text/html	etag:%2222b1-5fdfe8b2b7b8a-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/sign-out.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/sign-out.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:43	306692/306692	---M-Z	200	added ('OK')	text/html	etag:%224ae04-5fdfe8b2b5c4a-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/index-2.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/index-2.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:44	309728/309728	---M-Z	200	added ('OK')	text/html	etag:%224b9e0-5fdfe8b2b5c4a-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/index-3.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/index-3.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:44	108290/108290	---M-Z	200	added ('OK')	text/html	etag:%221a702-5fdfe8b2b0e2a-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/about.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/about.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:44	88786/88786	---M-Z	200	added ('OK')	text/html	etag:%2215ad2-5fdfe8b2b7b8a-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/services.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/services.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:44	97065/97065	---M-Z	200	added ('OK')	text/html	etag:%2217b29-5fdfe8b2b7b8a-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/team.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/team.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:44	92822/92822	---M-Z	200	added ('OK')	text/html	etag:%2216a96-5fdfe8b2b7b8a-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/pricing.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/pricing.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:45	79779/79779	---M-Z	200	added ('OK')	text/html	etag:%22137a3-5fdfe8b2b7b8a-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/privacy-policy.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/privacy-policy.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:45	123018/123018	---M-Z	200	added ('OK')	text/html	etag:%221e08a-5fdfe8b2b4caa-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/faqs.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/faqs.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:45	193904/193904	---M-Z	200	added ('OK')	text/html	etag:%222f570-5fdfe8b2b7b8a-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/job-list.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/job-list.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:45	185778/185778	---M-Z	200	added ('OK')	text/html	etag:%222d5b2-5fdfe8b2b7b8a-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/job-list-2.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/job-list-2.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:46	157161/157161	---M-Z	200	added ('OK')	text/html	etag:%22265e9-5fdfe8b2b6bea-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/job-grid.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/job-grid.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:46	111581/111581	---M-Z	200	added ('OK')	text/html	etag:%221b3dd-5fdfe8b2b6bea-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/job-grid-2.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/job-grid-2.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:46	125455/125455	---M-Z	200	added ('OK')	text/html	etag:%221ea0f-5fdfe8b2b6bea-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/job-details.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/job-details.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:46	89406/89406	---M-Z	200	added ('OK')	text/html	etag:%2215d3e-5fdfe8b2b6bea-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/job-categories.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/job-categories.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:47	137589/137589	---M-Z	200	added ('OK')	text/html	etag:%2221975-5fdfe8b2b3d0a-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/candidate-list.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/candidate-list.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:47	167954/167954	---M-Z	200	added ('OK')	text/html	etag:%2229012-5fdfe8b2b3d0a-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/candidate-grid.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/candidate-grid.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:47	116237/116237	---M-Z	200	added ('OK')	text/html	etag:%221c60d-5fdfe8b2b3d0a-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/candidate-details.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/candidate-details.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:47	93789/93789	---M-Z	200	added ('OK')	text/html	etag:%2216e5d-5fdfe8b2b4caa-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/company-list.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/company-list.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:48	116988/116988	---M-Z	200	added ('OK')	text/html	etag:%221c8fc-5fdfe8b2b4caa-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/company-details.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/company-details.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
20:44:48	12158/12158	---M-Z	200	added ('OK')	text/html	etag:%222f7e-5fdfe8b2b7b8a-gzip%22	https://themesdesign.in/jobcy-tailwind/layout/sign-up.html	D:/WinHTTrack/DATN-HTML/themesdesign.in/jobcy-tailwind/layout/sign-up.html	(from https://themesdesign.in/jobcy-tailwind/layout/index.html)
